dead	6191	34
sooo	21053	34
became	2340	34
parmesan	16347	34
ham	10453	34
nachos	14993	34
caesar	3632	34
dressed	7248	34
consistent	5286	34
receive	18335	34
appeared	1410	34
contact	5318	34
lime	13172	34
trail	23350	33
alot	1083	33
pineapple	16950	33
jack	12066	33
smoke	20818	33
handed	10469	33
yesterday	25379	33
thoroughly	22905	33
age	891	33
ball	2068	33
football	9092	33
search	19907	33
corporate	5494	33
waitstaff	24584	33
cuisine	5916	33
advice	830	33
lemonade	13019	33
quesadilla	18008	33
100	22	33
feet	8597	33
scallops	19691	33
satisfied	19614	33
till	23029	33
season	19917	33
future	9496	33
weekends	24786	33
mayo	14041	33
movies	14839	33
former	9151	33
planning	17065	33
pink	16955	33
neither	15163	33
workers	25175	33
patient	16447	32
blown	2820	32
coke	4880	32
photo	16828	32
entered	7864	32
furniture	9481	32
women	25132	32
tucked	23583	32
texas	22752	32
information	11654	32
mountain	14811	32
farmers	8486	32
el	7634	32
wear	24755	32
heck	10715	32
texture	22762	32
comfort	4962	32
luckily	13526	32
groups	10241	32
current	5962	32
jerk	12180	32
grew	10162	32
stomach	21730	32
caught	3995	32
diet	6672	32
inexpensive	11621	32
returning	18930	32
noise	15327	32
stadium	21477	32
husbands	11274	32
comment	4984	32
mustard	14949	32
cinnamon	4576	32
loaded	13296	32
hint	10880	32
self	20003	32
doubt	7144	32
count	5569	32
outstanding	15986	32
sharing	20204	32
scene	19732	32
deliver	6407	32
picking	16874	31
interested	11840	31
apart	1370	31
process	17658	31
grand	10060	31
team	22587	31
easier	7484	31
hearing	10682	31
common	5003	31
stumbled	21888	31
eventually	8081	31
german	9709	31
smile	20806	31
fake	8426	31
enter	7862	31
steamed	21619	31
pasty	16428	31
broke	3282	31
reservations	18807	31
pepperoni	16650	31
wouldve	25211	31
shape	20193	31
feed	8584	31
saving	19659	31
child	4365	31
decision	6259	31
burnt	3492	31
candy	3749	31
shell	20238	31
alternative	1105	31
charming	4202	31
degree	6357	31
secret	19940	31
teriyaki	22712	31
deserve	6529	31
board	2853	31
awful	1927	31
picture	16887	31
handle	10480	31
bianco	2572	31
spices	21273	30
cheesecake	4278	30
cherry	4306	30
sizes	20593	30
design	6535	30
appears	1411	30
peach	16520	30
booth	2973	30
besides	2510	30
lose	13436	30
intimate	11878	30
pizzeria	17027	30
hike	10855	30
lightly	13148	30
originally	15885	30
tempura	22676	30
relax	18593	30
amazingly	1142	30
boys	3087	30
brownie	3305	30
numerous	15470	30
luck	13524	30
showing	20389	30
holy	10981	30
further	9484	30
appreciated	1450	30
views	24405	30
factor	8389	30
fiance	8662	30
ya	25297	30
root	19235	30
promptly	17742	30
waitresses	24582	30
weekly	24787	30
cards	3843	30
holding	10963	30
community	5023	30
bistro	2660	30
seared	19911	30
indoor	11595	30
correct	5501	30
baseball	2212	29
social	20941	29
refill	18470	29
members	14205	29
partner	16374	29
2nd	241	29
pedicure	16561	29
wheat	24869	29
chunks	4534	29
scoop	19787	29
mens	14227	29
steaks	21612	29
neat	15109	29
gross	10223	29
thru	22953	29
fav	8532	29
shocked	20313	29
vodka	24488	29
prompt	17740	29
express	8291	29
affordable	864	29
careful	3848	29
bright	3236	29
annoying	1295	29
locally	13320	29
phx	16844	29
efficient	7592	29
listen	13245	29
samples	19540	29
register	18531	29
slaw	20676	29
tickets	22989	29
effort	7597	29
calling	3683	29
cakes	3657	29
wrote	25259	29
blow	2816	29
jalapeno	12092	29
skin	20630	29
listed	13244	28
hasnt	10582	28
yeah	25335	28
delightful	6396	28
truffle	23546	28
services	20106	28
mild	14397	28
selling	20009	28
dried	7260	28
terms	22720	28
signs	20488	28
held	10744	28
events	8080	28
points	17198	28
jam	12099	28
metro	14303	28
follow	9041	28
ticket	22987	28
grass	10086	28
popcorn	17271	28
hawaiian	10626	28
wei	24794	28
pollo	17226	28
meant	14104	28
block	2788	28
fucking	9419	28
ambience	1149	28
bites	2672	28
snack	20849	28
diner	6736	28
pleasure	17130	28
hey	10814	28
happens	10521	28
runs	19363	28
overcooked	16007	28
layout	12922	28
coworkers	5631	28
decorated	6278	28
leftovers	12990	28
25	216	28
spoke	21341	28
everybody	8088	28
cuz	6018	28
reviewers	18956	28
anytime	1357	28
impossible	11465	28
truck	23539	28
member	14204	28
shoe	20318	28
peaks	16526	28
allow	1057	28
practically	17423	27
stock	21716	27
lobby	13310	27
convinced	5410	27
fig	8686	27
ave	1870	27
sticky	21679	27
situation	20581	27
cups	5941	27
began	2392	27
afford	863	27
pile	16920	27
yoga	25396	27
spaghetti	21164	27
bus	3510	27
recall	18325	27
pure	17917	27
public	17835	27
uncomfortable	23787	27
saved	19655	27
visits	24471	27
begin	2396	27
punch	17885	27
offering	15617	27
sprouts	21408	27
soups	21116	27
natural	15076	27
blah	2706	27
bet	2517	27
foot	9090	27
library	13100	27
request	18778	27
balance	2061	27
video	24388	27
created	5732	27
men	14222	27
topping	23222	27
worry	25194	27
smelled	20798	27
dates	6141	27
bowls	3070	27
grabbed	10025	27
switch	22293	27
chains	4109	27
basket	2231	27
ample	1197	27
dough	7155	27
claim	4623	27
suggestions	22021	27
impression	11471	27
chris	4495	27
thumbs	22962	26
traffic	23348	26
insurance	11802	26
shower	20385	26
mexico	14314	26
crappy	5694	26
salted	19499	26
heaven	10707	26
problems	17650	26
supporting	22129	26
doctor	7015	26
jimmy	12230	26
coupons	5593	26
internet	11858	26
killer	12553	26
reach	18258	26
win	25024	26
facility	8384	26
act	700	26
accept	599	26
spacious	21159	26
chat	4214	26
opposed	15794	26
seasonal	19918	26
beats	2331	26
machines	13615	26
sucker	21990	26
ultimate	23726	26
classy	4665	26
relatively	18591	26
waiters	24576	26
lacked	12754	26
closing	4761	26
freaking	9249	26
assortment	1698	26
moon	14736	26
practice	17424	26
melt	14197	26
strips	21842	26
regret	18538	26
takeout	22401	26
subway	21971	26
rum	19344	26
grease	10116	26
broken	3283	26
favor	8537	26
joe	12257	26
entrance	7892	26
specific	21229	26
southwest	21136	26
wraps	25233	25
hits	10915	25
grown	10253	25
custom	5993	25
disappointment	6799	25
equipment	7936	25
personality	16719	25
starts	21572	25
crunch	5866	25
downside	7180	25
stepped	21649	25
ways	24737	25
ourselves	15936	25
bands	2105	25
cares	3854	25
girlfriends	9786	25
via	24364	25
closest	4758	25
fave	8533	25
feature	8571	25
macaroni	13599	25
handful	10471	25
shake	20166	25
ceviche	4095	25
balsamic	2086	25
fans	8466	25
courses	5598	25
brings	3248	25
entering	7865	25
pumpkin	17882	25
gold	9920	25
amounts	1194	25
preferred	17480	25
cajun	3652	25
blocks	2792	25
stands	21527	25
frosting	9378	25
falling	8436	25
cents	4073	25
biscuits	2654	25
fingers	8762	25
speaking	21209	25
rave	18232	25
spread	21387	25
cilantro	4565	25
stopping	21746	25
donut	7096	25
generic	9678	25
hearty	10697	25
terrific	22727	25
chair	4112	25
yum	25452	25
presented	17523	25
mahi	13668	25
directly	6771	25
shame	20180	25
fitness	8809	25
mins	14463	25
christmas	4503	25
mistake	14535	25
fare	8477	25
everyday	8090	25
queso	18015	25
piping	16978	25
raspberry	18209	25
pour	17394	24
craft	5666	24
hipster	10893	24
watering	24708	24
greatest	10127	24
weight	24799	24
sashimi	19598	24
build	3412	24
smells	20800	24
match	13987	24
calories	3694	24
colors	4937	24
dos	7127	24
batter	2265	24
potential	17376	24
trips	23508	24
booked	2948	24
eager	7459	24
adult	808	24
mainly	13687	24
celebrate	4038	24
museum	14922	24
changing	4154	24
nasty	15062	24
rushed	19369	24
accompanied	637	24
stir	21709	24
impressive	11473	24
tells	22653	24
led	12978	24
brother	3295	24
tapas	22467	24
ginger	9771	24
hamburger	10456	24
relaxed	18595	24
fly	9002	24
gilbert	9757	24
drunk	7325	24
fountain	9184	24
ring	19056	24
chai	4107	24
safeway	19421	24
individual	11589	24
security	19953	24
biltmore	2623	24
sucks	21994	24
prosciutto	17769	24
moms	14680	24
treats	23449	24
native	15075	24
dirt	6775	24
china	4407	24
seconds	19938	24
parts	16376	24
test	22742	24
appropriate	1463	24
goods	9954	24
entertainment	7875	24
pretentious	17558	23
stated	21581	23
suppose	22132	23
control	5370	23
blame	2709	23
national	15070	23
hello	10752	23
elsewhere	7694	23
sorts	21096	23
broccoli	3276	23
pack	16137	23
gf	9724	23
history	10908	23
vs	24525	23
wet	24840	23
slight	20702	23
specifically	21230	23
attending	1782	23
ridiculously	19033	23
garage	9564	23
passing	16395	23
suggestion	22020	23
requested	18779	23
painted	16172	23
square	21429	23
papaya	16278	23
sadly	19415	23
lazy	12927	23
adults	810	23
ignored	11375	23
latest	12873	23
superb	22091	23
tire	23086	23
crew	5772	23
fridays	9310	23
complained	5082	23
facial	8378	23
cheeseburger	4275	23
lit	13256	23
shuttle	20435	23
sangria	19568	23
lil	13167	23
himself	10876	23
manicure	13784	23
definately	6335	23
app	1393	23
judge	12324	23
joints	12280	23
fault	8529	23
parked	16332	23
panini	16256	23
wondering	25140	23
brick	3220	23
sampler	19539	23
occasionally	15565	23
chatting	4219	23
sets	20119	23
attended	1779	23
raved	18233	23
forced	9109	23
gel	9656	23
hospital	11106	23
constantly	5294	23
features	8573	23
island	12008	23
trader	23339	23
chewy	4325	23
champagne	4132	23
stocked	21717	23
replaced	18737	23
arcadia	1501	23
vegas	24259	23
happily	10525	22
southern	21133	22
staple	21530	22
fox	9197	22
offerings	15618	22
latte	12880	22
confused	5226	22
unusual	24034	22
students	21877	22
pan	16232	22
asks	1650	22
tamales	22429	22
sampled	19538	22
screens	19856	22
cole	4895	22
fluffy	8989	22
cooks	5426	22
display	6899	22
welcomed	24815	22
budget	3392	22
dr	7196	22
king	12581	22
bomb	2914	22
oven	15992	22
battered	2266	22
picnic	16883	22
grounds	10233	22
pointed	17195	22
napkins	15038	22
photos	16838	22
knowledge	12651	22
hopes	11061	22
recommendations	18381	22
pickles	16879	22
chop	4472	22
tart	22495	22
pear	16531	22
bottled	3029	22
aint	941	22
john	12264	22
feta	8642	22
non	15337	22
pretend	17550	22
haircut	10420	22
minus	14471	22
thinks	22881	22
ale	1013	22
5th	399	22
uses	24132	22
matts	14019	22
occasions	15566	22
cleaned	4676	22
tips	23081	22
businesses	3526	22
assured	1709	22
adore	796	22
inch	11513	22
guest	10307	22
theme	22816	22
iron	11982	22
initial	11681	22
womens	25133	22
cooler	5429	22
las	12849	22
repair	18720	21
considered	5272	21
awkward	1931	21
described	6515	21
harbor	10534	21
buddy	3390	21
cross	5822	21
planned	17062	21
access	606	21
reviewed	18954	21
select	19991	21
theirs	22813	21
refills	18475	21
names	15018	21
smoky	20828	21
emergency	7727	21
4th	358	21
raised	18140	21
genuine	9700	21
fits	8810	21
trash	23418	21
animal	1269	21
beginning	2400	21
provides	17803	21
diners	6738	21
refilled	18472	21
nobody	15308	21
array	1568	21
challenge	4123	21
bagels	2022	21
southwestern	21137	21
load	13295	21
blood	2798	21
cornbread	5476	21
cowboy	5624	21
frys	9410	21
someones	21020	21
calls	3687	21
wasted	24691	21
chow	4488	21
spoon	21351	21
everywhere	8100	21
searching	19910	21
ocean	15579	21
initially	11682	21
disappointing	6797	21
draft	7198	21
familiar	8445	21
frequently	9284	21
burn	3486	21
costco	5532	21
promise	17726	21
answered	1306	21
depending	6483	21
focus	9020	21
listening	13248	21
circle	4581	21
complex	5102	21
maple	13819	21
bay	2279	21
adorable	792	21
toward	23303	21
rental	18709	21
ol	15675	21
finger	8755	21
forgotten	9138	21
terminal	22716	21
program	17703	21
fez	8658	21
savory	19665	21
form	9144	21
everytime	8099	21
marinara	13876	20
hubs	11190	20
spoiled	21338	20
conference	5199	20
regulars	18547	20
improved	11482	20
bobby	2870	20
everyones	8096	20
base	2211	20
fixed	8821	20
lee	12980	20
wanna	24631	20
oz	16119	20
receipt	18333	20
cell	4050	20
rainbow	18132	20
dream	7234	20
tossed	23255	20
custard	5991	20
popped	17274	20
studio	21879	20
stupid	21898	20
featured	8572	20
seasoning	19921	20
itll	12047	20
appear	1407	20
response	18850	20
beet	2382	20
breads	3153	20
hype	11304	20
ketchup	12494	20
sodas	20955	20
boring	3000	20
buttery	3570	20
winter	25062	20
schedule	19743	20
locals	13321	20
highlight	10843	20
cheeses	4281	20
meatballs	14116	20
teacher	22578	20
massive	13974	20
recipe	18355	20
written	25254	20
toys	23324	20
venture	24305	20
canned	3758	20
11	49	20
refused	18511	20
younger	25425	20
jazz	12147	20
tires	23089	20
inspired	11762	20
lively	13276	20
3rd	306	20
benedict	2471	20
tequila	22707	20
enchilada	7780	20
companion	5035	20
upper	24078	20
compliment	5111	20
replace	18736	20
church	4536	20
delish	6401	20
glazed	9829	20
syrup	22325	20
hurt	11269	20
comparable	5041	20
anyway	1358	20
cousin	5609	20
coast	4820	20
accommodate	625	20
score	19799	20
eats	7513	20
deciding	6256	20
carrots	3905	20
devil	6602	20
soul	21103	19
retail	18900	19
hong	11023	19
bargain	2169	19
overwhelming	16090	19
panda	16243	19
pressure	17541	19
brewery	3207	19
reviewing	18957	19
falls	8438	19
caramelized	3821	19
opens	15775	19
avenue	1872	19
occasional	15564	19
liquor	13235	19
fear	8560	19
couldve	5563	19
kona	12671	19
smooth	20830	19
hotels	11124	19
brie	3231	19
concerned	5150	19
historic	10905	19
breaded	3149	19
sauteed	19648	19
barrio	2195	19
thrilled	22935	19
nyc	15501	19
timely	23042	19
spanish	21173	19
largest	12845	19
ending	7803	19
stew	21667	19
kudos	12717	19
greet	10148	19
drank	7214	19
assume	1701	19
omg	15709	19
tall	22422	19
hed	10721	19
spiced	21272	19
balls	2079	19
inviting	11948	19
blend	2756	19
hesitate	10808	19
mission	14527	19
ethiopian	8040	19
hurry	11267	19
thus	22976	19
draw	7220	19
plans	17066	19
diverse	6969	19
60	403	19
dropping	7307	19
shaved	20216	19
jungle	12374	19
thousand	22915	19
poured	17397	19
exception	8151	19
ramen	18153	19
swear	22237	19
adds	751	19
basis	2229	19
mole	14659	19
cabbage	3611	19
consistency	5284	19
seven	20128	19
speed	21248	19
browns	3309	19
details	6572	19
mothers	14788	19
ingredient	11670	19
blueberry	2829	19
impress	11468	19
al	977	19
marinated	13878	19
mojo	14650	19
exotic	8212	19
catering	3985	19
active	707	19
ajs	966	19
terribly	22726	19
land	12806	18
shoot	20327	18
signed	20484	18
jeans	12159	18
remind	18654	18
built	3416	18
male	13721	18
present	17520	18
smothered	20839	18
exact	8122	18
invited	11946	18
frank	9227	18
gallo	9532	18
sesame	20111	18
field	8676	18
bits	2674	18
volume	24499	18
dying	7449	18
dairy	6054	18
apps	1471	18
hated	10589	18
costs	5539	18
shirt	20291	18
pico	16884	18
rent	18708	18
instantly	11777	18
hers	10800	18
nowhere	15447	18
vet	24353	18
wished	25082	18
workout	25179	18
deserves	6532	18
thrift	22931	18
surrounding	22171	18
satisfy	19616	18
finishing	8769	18
pretzel	17564	18
wing	25043	18
complaining	5085	18
yard	25317	18
phenomenal	16785	18
etc	8030	18
selected	19992	18
karaoke	12429	18
flatbread	8871	18
grace	10029	18
worried	25191	18
power	17409	18
joke	12282	18
scary	19723	18
delight	6394	18
funky	9470	18
7th	458	18
trouble	23530	18
insisted	11749	18
memorable	14213	18
throwing	22950	18
flying	9006	18
brews	3212	18
holiday	10969	18
asparagus	1656	18
gyros	10376	18
detail	6569	18
helps	10765	18
mojito	14648	18
earned	7471	18
tab	22336	18
arriving	1579	18
wifi	24983	18
accommodating	628	18
hoped	11057	18
reasons	18310	18
cider	4556	18
allowing	1061	18
unlimited	23943	18
energy	7816	18
consisted	5283	18
foie	9029	18
paired	16178	18
indeed	11564	18
berry	2502	18
ensure	7860	18
conveniently	5380	18
ken	12480	18
swing	22281	18
horseradish	11097	18
stone	21734	18
spectacular	21241	18
90	486	18
flavorless	8894	18
sons	21047	18
hunt	11258	18
brulee	3327	18
pint	16968	18
hitting	10917	18
guac	10282	18
foodie	9071	18
continued	5348	18
thrown	22951	18
con	5139	17
sometime	21025	17
charging	4187	17
settled	20124	17
cuts	6013	17
edge	7547	17
brew	3202	17
pound	17390	17
personable	16716	17
screw	19859	17
ipa	11960	17
pissed	16987	17
oatmeal	15515	17
doctors	7017	17
glendale	9833	17
encourage	7791	17
kill	12551	17
creek	5748	17
minor	14461	17
example	8133	17
swim	22275	17
stage	21491	17
flour	8967	17
diamond	6639	17
parties	16371	17
fight	8687	17
address	748	17
watered	24705	17
compliments	5114	17
code	4853	17
towels	23307	17
stops	21747	17
cuban	5896	17
scratch	19841	17
rule	19341	17
guessing	10306	17
baba	1960	17
smoothie	20832	17
hesitant	10807	17
boxes	3077	17
press	17537	17
starving	21575	17
soap	20927	17
drag	7201	17
hung	11245	17
pig	16910	17
dental	6465	17
carnitas	3879	17
satisfying	19617	17
mary	13931	17
patty	16474	17
fed	8579	17
court	5599	17
spin	21297	17
lux	13574	17
fork	9139	17
assumed	1702	17
falafel	8431	17
enjoyable	7838	17
flowers	8976	17
managers	13754	17
korean	12683	17
wise	25077	17
scheduled	19744	17
temperature	22660	17
sells	20010	17
walnut	24618	17
theaters	22803	17
student	21876	17
settle	20123	17
amc	1155	17
beautifully	2336	17
mock	14612	17
hop	11055	17
shut	20431	17
letting	13067	17
midnight	14358	17
pride	17596	17
johns	12268	17
adventure	817	17
burned	3487	17
salsas	19494	17
guilty	10320	17
grind	10183	17
whos	24957	17
updated	24060	17
torta	23243	17
proceeded	17655	17
traveling	23426	17
fee	8583	17
obvious	15558	17
designer	6539	17
shortly	20357	17
opt	15800	17
ventured	24306	17
independent	11567	17
definite	6342	17
sunny	22079	17
animals	1270	17
clients	4713	17
background	1984	17
pretzels	17565	17
1st	170	17
metal	14287	17
row	19295	17
hire	10897	17
carrot	3904	17
sprinkles	21402	17
tries	23489	17
royal	19300	17
proper	17754	17
cracker	5655	17
dear	6211	17
hut	11280	17
patron	16459	17
martinis	13926	17
lame	12797	17
rates	18215	17
vig	24406	17
shots	20364	17
del	6364	17
dentist	6468	17
kung	12721	17
heads	10663	17
jewelry	12207	17
pain	16165	17
join	12273	17
hangover	10506	17
aware	1904	16
layer	12917	16
brands	3127	16
gin	9769	16
houses	11151	16
tourist	23291	16
smoothies	20833	16
leather	12964	16
chilly	4392	16
postino	17361	16
messed	14278	16
zero	25504	16
servings	20110	16
tenderloin	22687	16
remove	18681	16
knowledgable	12650	16
skinny	20632	16
combined	4949	16
meatloaf	14127	16
countless	5579	16
lives	13280	16
narrow	15049	16
iphone	11964	16
female	8613	16
bears	2319	16
albeit	993	16
ends	7809	16
justify	12389	16
hh	10817	16
plaza	17115	16
bothered	3022	16
collection	4913	16
death	6214	16
boiled	2897	16
runny	19362	16
freakin	9248	16
da	6031	16
noon	15358	16
whipped	24909	16
colored	4931	16
immediate	11422	16
hall	10437	16
wifes	24980	16
memories	14216	16
push	17944	16
alright	1093	16
harkins	10551	16
steps	21652	16
northern	15383	16
converted	5396	16
sundae	22063	16
laughing	12887	16
refried	18497	16
theatre	22804	16
annoyed	1294	16
repeat	18726	16
becoming	2353	16
manner	13797	16
providing	17804	16
messy	14284	16
hence	10772	16
charges	4186	16
mussels	14945	16
weak	24748	16
companions	5036	16
triple	23505	16
charm	4200	16
worthy	25205	16
meaning	14101	16
exterior	8312	16
fruity	9397	16
dude	7363	16
fajitas	8423	16
minimal	14445	16
attached	1764	16
teas	22596	16
gripe	10195	16
kong	12673	16
yelper	25366	16
buzz	3581	16
jade	12079	16
beverages	2543	16
snow	20913	16
jim	12228	16
exceptional	8152	16
blew	2767	16
grande	10063	16
skillet	20621	16
smoking	20827	16
mocha	14609	16
buds	3394	16
checks	4254	16
steam	21618	16
respect	18839	16
angel	1249	16
chic	4330	16
currently	5963	16
pastries	16423	16
plays	17112	16
restrooms	18885	16
lake	12786	16
driven	7283	16
calzone	3697	16
surrounded	22170	16
lol	13368	16
whites	24931	16
cutting	6017	16
shelves	20248	16
knock	12635	16
killed	12552	16
kobe	12660	16
cheapest	4227	16
growing	10247	16
postinos	17362	16
inches	11516	16
gay	9627	16
stack	21472	16
festival	8637	16
gras	10084	15
socks	20952	15
strongly	21857	15
80s	465	15
ravioli	18241	15
marys	13933	15
cultural	5925	15
monthly	14725	15
flag	8836	15
blast	2732	15
herb	10779	15
lo	13294	15
guide	10311	15
faces	8375	15
competition	5072	15
cave	4009	15
suit	22025	15
superior	22102	15
concert	5153	15
plane	17055	15
reception	18344	15
appealing	1404	15
neighbors	15160	15
email	7702	15
ability	555	15
cat	3965	15
wooden	25154	15
property	17757	15
nicer	15238	15
sweetness	22265	15
genuinely	9701	15
properly	17755	15
claimed	4624	15
filipino	8713	15
treatment	23447	15
tasteless	22517	15
als	1094	15
tops	23227	15
antipasto	1332	15
industry	11612	15
cleanliness	4682	15
pit	16995	15
tenders	22690	15
tax	22553	15
tangy	22447	15
oysters	16118	15
clientele	4711	15
removed	18682	15
scrambled	19829	15
comped	5056	15
cab	3608	15
tater	22532	15
scallop	19689	15
tight	23010	15
comments	4989	15
beds	2362	15
upstairs	24094	15
ripped	19074	15
songs	21040	15
barber	2151	15
regularly	18546	15
chilis	4383	15
shown	20391	15
downstairs	7183	15
childrens	4373	15
braised	3112	15
grits	10203	15
cottage	5548	15
varieties	24233	15
stellar	21639	15
americanized	1165	15
result	18892	15
economy	7536	15
sprinkled	21400	15
loyal	13502	15
clue	4790	15
sporting	21360	15
approached	1459	15
message	14276	15
naked	15010	15
bone	2927	15
bank	2117	15
tikka	23020	15
nine	15287	15
research	18796	15
lacks	12758	15
anniversary	1286	15
membership	14206	15
dresses	7250	15
holes	10966	15
ignore	11374	15
beach	2297	15
paint	16171	15
skirt	20640	15
splitting	21331	15
upset	24088	15
fuego	9426	15
shoulder	20367	15
kale	12412	15
kidding	12537	15
dancing	6085	15
regardless	18521	15
refund	18504	15
def	6319	15
anymore	1352	15
drunken	7327	15
pants	16269	15
tag	22368	15
washed	24681	15
cart	3911	15
99	505	15
shall	20175	15
addicted	734	15
lay	12914	15
snacks	20851	15
tradition	23344	15
pitcher	17002	15
guarantee	10290	14
exceptionally	8153	14
unbelievable	23770	14
wake	24589	14
pinot	16965	14
chances	4144	14
continues	5349	14
teeth	22632	14
lighter	13144	14
supposedly	22134	14
35	278	14
pitchers	17003	14
roys	19304	14
tail	22380	14
edible	7551	14
necessarily	15114	14
st	21466	14
lgo	13084	14
interest	11839	14
trout	23536	14
campus	3725	14
site	20574	14
dipped	6757	14
microwave	14347	14
challenging	4126	14
companies	5034	14
hangout	10505	14
path	16441	14
pressed	17538	14
bird	2640	14
passion	16396	14
couch	5551	14
edamame	7541	14
tube	23578	14
focused	9021	14
voice	24492	14
facilities	8383	14
adventurous	819	14
caprese	3804	14
tom	23155	14
puts	17955	14
walks	24605	14
premium	17493	14
fondue	9054	14
disgusting	6857	14
benches	2465	14
sourdough	21123	14
greater	10126	14
eight	7621	14
purse	17935	14
village	24416	14
beauty	2337	14
sans	19574	14
remaining	18637	14
knocked	12636	14
decorations	6281	14
plentiful	17133	14
enjoys	7843	14
force	9108	14
dislike	6876	14
delicate	6380	14
delux	6420	14
poorly	17269	14
gigantic	9749	14
bones	2930	14
laugh	12885	14
indulge	11602	14
amazed	1137	14
allows	1062	14
previously	17575	14
hostesses	11115	14
ho	10931	14
finest	8753	14
goodies	9948	14
scared	19713	14
kindly	12576	14
majority	13702	14
steep	21628	14
barbecue	2147	14
coworker	5630	14
screaming	19849	14
bass	2236	14
pastrami	16422	14
co	4811	14
term	22714	14
encountered	7790	14
suddenly	21998	14
wendys	24826	14
veal	24249	14
contemporary	5332	14
manage	13748	14
republic	18767	14
winner	25056	14
depends	6484	14
groceries	10207	14
sunset	22085	14
pickled	16877	14
resist	18822	14
science	19774	14
meatball	14115	14
charred	4203	14
chick	4342	14
description	6519	14
dennys	6458	14
tech	22603	14
horchata	11074	14
pancake	16237	14
earth	7477	14
faster	8509	14
million	14416	14
subs	21939	14
sport	21358	14
trek	23453	14
lover	13482	14
breaking	3166	14
antique	1334	14
em	7700	14
whose	24958	14
escape	7978	14
pools	17257	14
mid	14351	14
magazine	13647	14
bc	2290	14
hooked	11040	14
cramped	5680	14
wallet	24609	14
according	647	14
caring	3861	14
masala	13941	14
bosa	3006	14
content	5337	14
pets	16760	14
weekday	24783	14
pecan	16541	14
rocks	19167	14
conversations	5390	14
wasabi	24676	14
amenities	1161	14
lolos	13379	14
mail	13674	14
noisy	15330	14
peoples	16631	14
jar	12131	14
echo	7524	14
america	1162	14
surprising	22165	14
pao	16271	14
healthier	10673	14
ages	897	13
train	23357	13
jump	12366	13
inn	11697	13
commented	4986	13
cibo	4555	13
silver	20502	13
smiles	20808	13
baja	2047	13
ratio	18219	13
failed	8404	13
daves	6153	13
ra	18077	13
tan	22436	13
vip	24446	13
curious	5951	13
district	6955	13
perfection	16671	13
proximity	17810	13
hipsters	10895	13
bath	2247	13
steady	21607	13
16	102	13
families	8447	13
recognize	18373	13
closes	4757	13
essentially	8008	13
camera	3711	13
confirmed	5212	13
rough	19276	13
industrial	11608	13
ugly	23715	13
sticks	21678	13
bug	3404	13
jalapenos	12093	13
infused	11662	13
strawberries	21792	13
roof	19214	13
film	8725	13
creating	5734	13
warning	24661	13
worker	25173	13
remodeled	18670	13
rose	19249	13
oreganos	15854	13
warned	24658	13
news	15212	13
therefore	22839	13
scoops	19791	13
tree	23450	13
vendors	24290	13
mad	13626	13
vouch	24516	13
leaf	12940	13
legs	13007	13
chilled	4386	13
toilet	23140	13
cats	3991	13
replied	18747	13
shirts	20293	13
buns	3463	13
thankfully	22783	13
dealing	6205	13
corned	5478	13
fuck	9415	13
marshmallow	13919	13
coleslaw	4896	13
rosemary	19251	13
vacation	24173	13
human	11217	13
picazzos	16867	13
approach	1457	13
benefit	2474	13
quoted	18073	13
drizzled	7291	13
sits	20577	13
confusing	5228	13
posted	17357	13
catfish	3988	13
convention	5382	13
discover	6832	13
mediterranean	14160	13
lately	12868	13
loose	13420	13
pastor	16420	13
mi	14319	13
record	18389	13
carrying	3908	13
plantains	17069	13
improve	11481	13
flan	8855	13
drinker	7269	13
exciting	8166	13
organized	15868	13
understood	23838	13
creamed	5720	13
elses	7693	13
popping	17277	13
concern	5149	13
enormous	7851	13
gladly	9812	13
canyon	3780	13
dozens	7192	13
carmel	3873	13
chimi	4397	13
aisle	960	13
pulling	17869	13
ridge	19030	13
nervous	15176	13
polish	17216	13
amber	1147	13
ceiling	4036	13
retro	18925	13
acknowledge	676	13
character	4174	13
roosevelt	19231	13
ultimately	23727	13
account	649	13
krispy	12701	13
risk	19083	13
meets	14172	13
liquid	13231	13
tavern	22549	13
supplies	22122	13
aisles	961	13
confident	5205	13
promised	17727	13
cheesesteak	4282	13
18	116	13
tub	23577	13
subtle	21959	13
police	17213	13
acoustics	687	13
bleu	2766	13
target	22490	13
ruined	19336	13
grub	10261	13
lodge	13345	13
computer	5135	13
ac	591	13
sing	20536	13
soaked	20924	13
fighting	8689	13
freezer	9269	13
eatery	7509	13
tank	22448	13
philly	16799	13
stale	21509	13
sexy	20147	13
carts	3919	13
wowed	25217	13
gnocchi	9885	13
traveled	23423	13
overwhelmed	16089	13
medical	14145	13
cleaner	4677	13
buck	3371	13
cent	4061	13
auto	1847	13
senior	20025	13
factory	8393	13
turning	23626	13
lush	13568	13
nuts	15492	13
insanely	11723	13
muffin	14873	13
burning	3489	13
setup	20126	12
atm	1744	12
fond	9047	12
70s	437	12
alfredo	1024	12
humble	11223	12
sonoran	21045	12
butcher	3548	12
learning	12955	12
explains	8272	12
squeeze	21441	12
becomes	2352	12
completed	5097	12
excitement	8165	12
mixture	14567	12
gifts	9746	12
mike	14386	12
tongue	23177	12
stout	21764	12
empanadas	7739	12
risotto	19086	12
prep	17496	12
buca	3366	12
appearance	1408	12
smart	20776	12
eastern	7493	12
staffperson	21486	12
butt	3551	12
